date,project,sessions,users,new_users,bounce_rate,pages_per_session,avg_session_duration_seconds,impressions,clicks,ctr,cpc,ad_spend,cpm,transactions,ecommerce_conversion_rate,revenue,roas,cpa
2025-02-27,Project Beta,1931,1664,683,0.5502,5.19,159,31147,898,0.0288,0.6899,619.54,19.8908,44,0.0228,3071.65,4.958,14.08
2025-02-28,Project Beta,1324,1071,533,0.4942,2.57,113,32513,668,0.0205,0.4588,306.48,9.4264,18,0.0136,1814.01,5.919,17.03
2025-03-01,Project Beta,1142,946,500,0.4379,2.23,202,30010,602,0.0201,0.611,367.85,12.2576,37,0.0324,4593.7,12.488,9.94
2025-03-02,Project Beta,1075,1010,655,0.338,2.57,166,38255,435,0.0114,0.8032,349.4,9.1334,38,0.0353,3738.7,10.7,9.19
2025-03-03,Project Beta,1490,1287,858,0.325,3.16,219,34703,816,0.0235,0.7314,596.8,17.1974,32,0.0215,2652.53,4.445,18.65
2025-03-04,Project Beta,1274,1185,732,0.315,2.78,104,40242,624,0.0155,0.512,319.48,7.939,12,0.0094,937.03,2.933,26.62
2025-03-05,Project Beta,1491,1211,517,0.471,4.28,234,35844,430,0.012,0.7213,310.16,8.6531,86,0.0577,6295.15,20.296,3.61
2025-03-06,Project Beta,1510,1265,572,0.378,2.31,163,58444,738,0.0126,0.6066,447.67,7.6598,50,0.0331,4902.25,10.951,8.95
2025-03-07,Project Beta,1302,1075,512,0.352,3.37,90,23386,537,0.023,0.5176,277.96,11.8857,49,0.0376,5117.01,18.409,5.67
2025-03-08,Project Beta,1012,896,485,0.6251,3.08,176,32234,543,0.0168,0.5139,279.07,8.6576,20,0.0198,1725.85,6.184,13.95
2025-03-09,Project Beta,1074,936,589,0.452,3.01,88,40237,747,0.0186,0.5484,409.69,10.1819,18,0.0168,1515.76,3.7,22.76
2025-03-10,Project Beta,1502,1349,827,0.2706,3.86,82,32706,801,0.0245,0.6843,548.13,16.7593,29,0.0193,1981.58,3.615,18.9
2025-03-11,Project Beta,1359,1171,721,0.3248,3.58,165,33866,678,0.02,0.734,497.65,14.6947,41,0.0302,3966.13,7.97,12.14
2025-03-12,Project Beta,1459,1171,726,0.4695,3.48,138,28961,568,0.0196,0.6992,397.13,13.7126,39,0.0267,4539.16,11.43,10.18
2025-03-13,Project Beta,1414,1145,655,0.4118,3.18,271,37817,813,0.0215,0.7872,640.02,16.9241,16,0.0113,1155.86,1.806,40.0
2025-03-14,Project Beta,1525,1430,629,0.4223,2.63,108,27750,478,0.0172,0.8509,406.75,14.6577,55,0.0361,4520.67,11.114,7.4
2025-03-15,Project Beta,1301,1177,581,0.5439,2.9,142,29619,551,0.0186,0.6942,382.52,12.9147,17,0.0131,1694.03,4.429,22.5
2025-03-16,Project Beta,1185,1087,681,0.6108,4.05,225,26600,724,0.0272,0.6039,437.2,16.4361,38,0.0321,3587.01,8.205,11.51
2025-03-17,Project Beta,1689,1561,832,0.1774,3.79,280,47182,969,0.0205,0.6373,617.5,13.0876,31,0.0184,2305.82,3.734,19.92
2025-03-18,Project Beta,1539,1260,874,0.3136,2.73,187,51497,777,0.0151,0.7469,580.32,11.269,40,0.026,4066.49,7.007,14.51
2025-03-19,Project Beta,1461,1254,826,0.2574,2.96,184,45855,998,0.0218,0.6553,653.99,14.2621,22,0.0151,2217.0,3.39,29.73
2025-03-20,Project Beta,1384,1108,631,0.3228,2.29,208,33189,730,0.022,0.639,466.44,14.0541,7,0.0051,733.78,1.573,66.63
2025-03-21,Project Beta,1360,1223,706,0.4242,3.44,237,49618,607,0.0122,0.7927,481.15,9.6971,14,0.0103,1487.9,3.092,34.37
2025-03-22,Project Beta,1067,957,478,0.5232,3.98,201,23202,703,0.0303,0.5812,408.6,17.6106,16,0.015,1555.55,3.807,25.54
2025-03-23,Project Beta,1147,1000,489,0.3392,2.21,167,20661,596,0.0288,0.4247,253.14,12.2521,44,0.0384,4361.03,17.228,5.75
2025-03-24,Project Beta,1149,1005,577,0.3623,2.12,155,27682,536,0.0194,0.5643,302.45,10.9259,32,0.0279,3349.78,11.075,9.45
2025-03-25,Project Beta,1525,1307,744,0.2568,1.79,123,72800,1127,0.0155,0.8104,913.3,12.5453,38,0.0249,2988.83,3.273,24.03
2025-03-26,Project Beta,1632,1341,664,0.4022,3.07,225,96713,999,0.0103,0.675,674.31,6.9723,38,0.0233,3449.6,5.116,17.74
2025-03-27,Project Beta,1579,1488,979,0.2727,2.6,133,37996,838,0.0221,0.2135,178.89,4.7081,49,0.031,4432.67,24.779,3.65
2025-03-28,Project Beta,1133,912,401,0.481,3.43,191,120904,815,0.0067,0.5115,416.85,3.4478,39,0.0344,4000.23,9.596,10.69
2025-03-29,Project Beta,1110,966,482,0.3399,2.56,217,33186,616,0.0186,0.6658,410.11,12.3579,19,0.0171,1519.58,3.705,21.58
2025-03-30,Project Beta,1209,1056,645,0.5585,3.13,143,34104,640,0.0188,0.6724,430.36,12.619,27,0.0223,2816.77,6.545,15.94
2025-03-31,Project Beta,1294,1092,484,0.4915,2.7,193,33083,695,0.021,0.3522,244.75,7.3981,59,0.0456,5084.47,20.774,4.15
2025-04-01,Project Beta,1198,1067,742,0.4418,3.79,198,29643,637,0.0215,0.5875,374.22,12.6242,49,0.0409,4911.95,13.126,7.64
2025-04-02,Project Beta,1553,1305,826,0.6174,4.49,193,32116,608,0.0189,0.4451,270.61,8.426,38,0.0245,3427.18,12.665,7.12
2025-04-03,Project Beta,1559,1419,743,0.3385,1.88,214,73955,638,0.0086,0.9741,621.49,8.4036,27,0.0173,2424.45,3.901,23.02
2025-04-04,Project Beta,1588,1366,919,0.5579,3.98,194,43280,953,0.022,0.5692,542.4,12.5323,48,0.0302,3715.35,6.85,11.3
2025-04-05,Project Beta,1066,896,588,0.3646,2.65,196,31267,527,0.0169,0.6018,317.15,10.1433,21,0.0197,1826.76,5.76,15.1
2025-04-06,Project Beta,1371,1245,770,0.5537,3.41,183,39343,835,0.0212,0.6863,573.06,14.5657,59,0.043,5243.82,9.151,9.71
2025-04-07,Project Beta,1483,1320,717,0.6484,3.11,182,21197,568,0.0268,0.5212,296.04,13.9661,47,0.0317,2957.46,9.99,6.3
2025-04-08,Project Beta,1636,1374,920,0.6926,2.99,196,57834,1082,0.0187,0.4734,512.26,8.8574,45,0.0275,3999.83,7.808,11.38
2025-04-09,Project Beta,1650,1502,766,0.6467,3.07,221,67471,993,0.0147,0.7257,720.59,10.68,46,0.0279,4675.85,6.489,15.67
2025-04-10,Project Beta,1271,1075,444,0.427,2.17,196,21398,538,0.0251,0.5207,280.12,13.0909,30,0.0236,2515.04,8.978,9.34
2025-04-11,Project Beta,1411,1225,676,0.5522,4.11,117,40955,620,0.0151,0.5093,315.75,7.7097,64,0.0454,6000.98,19.005,4.93
2025-04-12,Project Beta,1357,1154,562,0.3706,2.8,166,40321,776,0.0192,0.5453,423.19,10.4955,41,0.0302,3952.71,9.34,10.32
2025-04-13,Project Beta,1312,1170,756,0.3124,2.77,297,48217,1139,0.0236,0.7675,874.13,18.1291,34,0.0259,2847.05,3.257,25.71
2025-04-14,Project Beta,1560,1366,853,0.4483,2.81,137,49566,807,0.0163,0.5013,404.58,8.1625,27,0.0173,2101.79,5.195,14.98
2025-04-15,Project Beta,1716,1516,652,0.3997,3.93,224,40830,993,0.0243,0.5723,568.27,13.918,30,0.0175,2583.84,4.547,18.94
2025-04-16,Project Beta,1436,1323,805,0.339,2.86,233,48160,774,0.0161,0.6251,483.8,10.0457,41,0.0286,3472.23,7.177,11.8
2025-04-17,Project Beta,1193,1075,605,0.4964,3.53,190,25608,563,0.022,0.6474,364.51,14.2342,42,0.0352,3586.0,9.838,8.68
2025-04-18,Project Beta,1435,1183,776,0.4957,3.25,253,39892,739,0.0185,0.6053,447.31,11.213,18,0.0125,1957.45,4.376,24.85
2025-04-19,Project Beta,1198,1101,632,0.387,3.5,160,34854,665,0.0191,0.7999,531.92,15.2614,40,0.0334,2673.84,5.027,13.3
2025-04-20,Project Beta,1299,1210,815,0.2258,2.91,88,37341,865,0.0232,0.6938,600.17,16.0727,26,0.02,2333.01,3.887,23.08
2025-04-21,Project Beta,1354,1182,481,0.3366,3.82,84,25508,579,0.0227,0.4595,266.04,10.4297,22,0.0162,2028.23,7.624,12.09
2025-04-22,Project Beta,1315,1184,741,0.453,3.04,120,26015,541,0.0208,0.8118,439.18,16.8818,68,0.0517,6203.69,14.126,6.46
2025-04-23,Project Beta,1646,1461,760,0.5276,2.76,220,47363,887,0.0187,0.657,582.79,12.3048,32,0.0194,2423.5,4.158,18.21
2025-04-24,Project Beta,1623,1354,542,0.3554,2.53,189,40022,750,0.0187,0.5273,395.49,9.8818,45,0.0277,3332.56,8.426,8.79
2025-04-25,Project Beta,1201,1042,613,0.4177,2.84,146,33540,775,0.0231,0.5633,436.55,13.0158,47,0.0391,3525.33,8.075,9.29
2025-04-26,Project Beta,1338,1262,855,0.4443,3.12,205,30471,527,0.0173,0.5729,301.94,9.9091,41,0.0306,3380.71,11.197,7.36
2025-04-27,Project Beta,1180,964,470,0.5729,3.42,176,24664,593,0.024,0.5071,300.71,12.1923,32,0.0271,2718.98,9.042,9.4
2025-04-28,Project Beta,1451,1262,692,0.3427,3.49,161,32589,666,0.0204,0.6904,459.81,14.1094,42,0.0289,3401.62,7.398,10.95
2025-04-29,Project Beta,1158,942,549,0.37,2.75,243,20766,665,0.032,0.5442,361.91,17.428,31,0.0268,2218.89,6.131,11.67
2025-04-30,Project Beta,1555,1336,664,0.6285,3.53,171,47526,821,0.0173,0.7219,592.69,12.4709,38,0.0244,2658.1,4.485,15.6
2025-05-01,Project Beta,1162,1040,658,0.4588,2.79,141,35496,519,0.0146,0.3456,179.36,5.053,32,0.0275,2656.5,14.811,5.61
2025-05-02,Project Beta,1538,1421,614,0.5816,4.45,167,25078,650,0.0259,0.6411,416.68,16.6154,68,0.0442,4719.53,11.327,6.13
2025-05-03,Project Beta,1035,924,617,0.5814,3.09,125,24720,468,0.0189,0.4646,217.42,8.7953,23,0.0222,1791.93,8.242,9.45
2025-05-04,Project Beta,1072,879,600,0.4653,2.74,186,47675,540,0.0113,0.4697,253.64,5.3202,30,0.028,2440.74,9.623,8.45
2025-05-05,Project Beta,1578,1325,679,0.2347,3.08,139,87667,1127,0.0129,0.6801,766.44,8.7426,25,0.0158,2239.19,2.922,30.66
2025-05-06,Project Beta,1615,1352,907,0.5557,3.39,201,35424,729,0.0206,0.5093,371.31,10.4819,44,0.0272,4819.48,12.98,8.44
2025-05-07,Project Beta,1409,1209,603,0.5494,3.28,159,35750,624,0.0175,0.4981,310.82,8.6943,25,0.0177,2573.5,8.28,12.43
2025-05-08,Project Beta,1446,1161,633,0.4159,1.68,165,38540,709,0.0184,0.6195,439.25,11.3972,59,0.0408,4264.22,9.708,7.44
2025-05-09,Project Beta,1394,1175,527,0.3697,2.59,287,35959,871,0.0242,0.659,574.02,15.9632,29,0.0208,2262.4,3.941,19.79
2025-05-10,Project Beta,1245,1142,613,0.3531,2.49,234,30948,567,0.0183,0.3518,199.47,6.4453,36,0.0289,3024.9,15.165,5.54
2025-05-11,Project Beta,1202,1018,658,0.2627,4.53,120,61748,908,0.0147,0.5539,502.91,8.1446,13,0.0108,962.76,1.914,38.69
2025-05-12,Project Beta,1331,1175,551,0.5649,3.25,240,28177,644,0.0229,0.7072,455.43,16.1632,44,0.0331,3348.36,7.352,10.35
2025-05-13,Project Beta,1400,1121,600,0.525,1.69,180,34286,636,0.0185,0.5109,324.93,9.477,22,0.0157,1978.2,6.088,14.77
2025-05-14,Project Beta,1381,1254,791,0.3967,4.36,150,56686,952,0.0168,0.54,514.09,9.0691,45,0.0326,3907.91,7.602,11.42
2025-05-15,Project Beta,1412,1159,724,0.5993,2.99,192,23059,629,0.0273,0.4309,271.05,11.7546,26,0.0184,2651.47,9.782,10.43
2025-05-16,Project Beta,1464,1239,509,0.5152,2.96,189,37590,748,0.0199,0.5128,383.56,10.2038,30,0.0205,2834.75,7.391,12.79
2025-05-17,Project Beta,1486,1222,845,0.5077,2.24,189,37964,634,0.0167,0.5394,341.95,9.0072,39,0.0262,4267.2,12.479,8.77
2025-05-18,Project Beta,1440,1237,753,0.5824,3.15,197,34583,652,0.0189,0.5515,359.58,10.3976,40,0.0278,3663.56,10.188,8.99
2025-05-19,Project Beta,1521,1277,708,0.5254,3.19,117,28418,824,0.029,0.5662,466.55,16.4174,61,0.0401,5731.58,12.285,7.65
2025-05-20,Project Beta,1915,1770,842,0.4587,3.66,238,91005,838,0.0092,0.7577,634.96,6.9772,65,0.0339,4949.72,7.795,9.77
2025-05-21,Project Beta,2238,2056,1116,0.6039,3.25,121,53046,1522,0.0287,0.4906,746.72,14.0768,82,0.0366,6252.11,8.373,9.11
2025-05-22,Project Beta,2165,1851,1069,0.4204,4.65,167,45535,1155,0.0254,0.6137,708.8,15.566,46,0.0212,3565.52,5.03,15.41
2025-05-23,Project Beta,1857,1631,1109,0.5107,3.77,140,38931,616,0.0158,0.6147,378.66,9.7264,40,0.0215,3703.62,9.781,9.47
2025-05-24,Project Beta,1121,1018,577,0.3945,4.25,78,19051,436,0.0229,0.6865,299.33,15.712,34,0.0303,2820.05,9.421,8.8
2025-05-25,Project Beta,1237,1045,643,0.5476,3.75,178,32120,556,0.0173,0.661,367.51,11.4418,34,0.0275,2958.59,8.05,10.81
2025-05-26,Project Beta,1362,1277,661,0.335,3.55,152,28926,610,0.0211,0.3983,242.96,8.3994,32,0.0235,3000.85,12.351,7.59
2025-05-27,Project Beta,1583,1412,790,0.4382,2.49,155,48641,895,0.0184,0.4821,431.48,8.8707,49,0.031,4768.08,11.051,8.81
2025-05-28,Project Beta,1318,1120,539,0.3645,1.1,189,21836,661,0.0303,0.5176,342.13,15.6682,31,0.0235,3323.03,9.713,11.04
2025-05-29,Project Beta,1298,1186,712,0.4979,2.09,137,19393,651,0.0336,0.9584,623.89,32.1709,30,0.0231,2832.46,4.54,20.8
2025-05-30,Project Beta,1225,992,687,0.4899,2.18,154,29703,785,0.0264,0.4301,337.63,11.3669,48,0.0392,3275.22,9.701,7.03
2025-05-31,Project Beta,1226,1148,759,0.2606,3.54,155,26723,711,0.0266,0.3589,255.15,9.548,21,0.0171,1752.31,6.868,12.15
2025-06-01,Project Beta,991,819,477,0.3375,3.88,161,27658,565,0.0204,0.6535,369.24,13.3502,30,0.0303,2823.53,7.647,12.31
2025-06-02,Project Beta,1342,1141,629,0.4131,2.93,131,46343,798,0.0172,0.6921,552.3,11.9177,23,0.0171,2470.3,4.473,24.01
2025-06-03,Project Beta,1378,1219,524,0.5101,3.32,98,32073,739,0.023,0.7092,524.08,16.3402,38,0.0276,3774.1,7.201,13.79
2025-06-04,Project Beta,1086,947,506,0.4649,4.17,114,31275,492,0.0157,0.5409,266.13,8.5094,34,0.0313,2627.9,9.874,7.83
2025-06-05,Project Beta,1547,1354,905,0.5306,2.11,209,26491,494,0.0186,0.6072,299.95,11.3227,48,0.031,5598.57,18.665,6.25
2025-06-06,Project Beta,1377,1204,493,0.6005,3.65,232,30080,529,0.0176,0.5164,273.15,9.0808,50,0.0363,4243.48,15.535,5.46
2025-06-07,Project Beta,1066,947,584,0.5633,2.64,142,35785,730,0.0204,0.7517,548.71,15.3335,21,0.0197,1683.41,3.068,26.13
2025-06-08,Project Beta,1051,922,457,0.3977,2.59,123,27572,549,0.0199,0.6266,344.0,12.4764,32,0.0304,3130.81,9.101,10.75
2025-06-09,Project Beta,1460,1300,786,0.4476,2.6,264,32031,693,0.0216,0.5419,375.54,11.7243,42,0.0288,4233.55,11.273,8.94
2025-06-10,Project Beta,1396,1200,705,0.5178,3.57,216,35007,711,0.0203,0.5701,405.34,11.5788,38,0.0272,3391.35,8.367,10.67
2025-06-11,Project Beta,1373,1146,538,0.5845,4.58,209,99326,802,0.0081,0.5736,460.07,4.6319,27,0.0197,2420.63,5.261,17.04
2025-06-12,Project Beta,1076,935,520,0.4542,2.3,133,46968,805,0.0171,0.4676,376.43,8.0146,27,0.0251,3153.67,8.378,13.94
2025-06-13,Project Beta,1069,958,525,0.3096,2.96,156,37059,474,0.0128,0.5687,269.59,7.2746,33,0.0309,3048.8,11.309,8.17
2025-06-14,Project Beta,1134,1037,477,0.4626,1.99,141,27959,434,0.0155,0.5428,235.58,8.4259,27,0.0238,2600.02,11.037,8.73
2025-06-15,Project Beta,1141,1080,539,0.4212,3.23,120,31569,648,0.0205,0.6522,422.62,13.3872,14,0.0123,1311.14,3.102,30.19
2025-06-16,Project Beta,1204,1094,754,0.631,3.38,138,25402,580,0.0228,0.3938,228.43,8.9926,33,0.0274,3476.17,15.218,6.92
2025-06-17,Project Beta,1433,1313,656,0.5834,2.73,199,60128,764,0.0127,0.4628,353.61,5.881,29,0.0202,2868.55,8.112,12.19
2025-06-18,Project Beta,1385,1110,640,0.5581,3.1,176,60704,1041,0.0171,0.7469,777.55,12.8089,11,0.0079,889.17,1.144,70.69
2025-06-19,Project Beta,1287,1104,585,0.2625,3.07,201,25848,660,0.0255,0.3688,243.39,9.4162,20,0.0155,1979.24,8.132,12.17
2025-06-20,Project Beta,1223,1130,489,0.4328,2.44,175,29950,478,0.016,0.461,220.35,7.3573,46,0.0376,3407.08,15.462,4.79
2025-06-21,Project Beta,1125,1048,532,0.4486,3.72,122,38923,743,0.0191,0.612,454.74,11.6831,29,0.0258,1900.46,4.179,15.68
2025-06-22,Project Beta,1408,1174,718,0.473,2.16,142,69340,873,0.0126,0.4102,358.14,5.165,47,0.0334,5286.22,14.76,7.62
2025-06-23,Project Beta,1298,1071,681,0.3941,2.75,96,20868,514,0.0246,0.4669,240.01,11.5013,39,0.03,3802.25,15.842,6.15
2025-06-24,Project Beta,1401,1212,662,0.4539,3.65,285,43182,772,0.0179,0.6384,492.87,11.4138,30,0.0214,2654.0,5.385,16.43
2025-06-25,Project Beta,1309,1067,630,0.5764,2.77,215,27714,776,0.028,0.6009,466.28,16.8247,47,0.0359,4293.11,9.207,9.92
2025-06-26,Project Beta,1330,1162,527,0.5862,3.14,195,30294,705,0.0233,0.7029,495.51,16.3567,36,0.0271,3284.29,6.628,13.76
2025-06-27,Project Beta,1241,1113,627,0.5498,4.64,168,126600,633,0.005,0.5085,321.85,2.5423,30,0.0242,2508.39,7.794,10.73
2025-06-28,Project Beta,987,877,511,0.4903,2.77,134,26572,630,0.0237,0.5826,367.05,13.8134,23,0.0233,2144.48,5.842,15.96
2025-06-29,Project Beta,1261,1044,558,0.2453,1.94,208,27989,636,0.0227,0.5694,362.12,12.9379,38,0.0301,3537.53,9.769,9.53
2025-06-30,Project Beta,1160,1010,679,0.3111,2.48,30,40474,820,0.0203,0.4743,388.96,9.6101,41,0.0353,3143.67,8.082,9.49
2025-07-01,Project Beta,1557,1357,947,0.3535,2.98,225,29682,489,0.0165,0.686,335.43,11.3008,88,0.0565,8460.62,25.223,3.81
2025-07-02,Project Beta,1366,1280,574,0.3404,1.78,217,67531,1166,0.0173,0.7042,821.08,12.1586,35,0.0256,3277.01,3.991,23.46
2025-07-03,Project Beta,1242,1048,435,0.6218,1.55,156,25887,626,0.0242,0.6206,388.48,15.0068,41,0.033,3063.47,7.886,9.48
2025-07-04,Project Beta,1112,891,419,0.4811,2.4,169,24329,333,0.0137,0.6883,229.21,9.4213,23,0.0207,2422.61,10.569,9.97
2025-07-05,Project Beta,1012,878,486,0.5874,2.4,207,19655,408,0.0208,0.84,342.73,17.4373,22,0.0217,2687.89,7.843,15.58
2025-07-06,Project Beta,1067,941,585,0.4806,4.39,200,20846,456,0.0219,0.4191,191.13,9.1687,23,0.0216,2113.11,11.056,8.31
2025-07-07,Project Beta,1326,1250,520,0.5298,2.1,251,40967,688,0.0168,0.4843,333.18,8.1329,37,0.0279,4053.48,12.166,9.0
2025-07-08,Project Beta,1409,1289,866,0.5051,3.02,146,28492,675,0.0237,0.4574,308.72,10.8353,61,0.0433,6841.72,22.162,5.06
2025-07-09,Project Beta,1349,1100,723,0.6163,2.99,154,40380,819,0.0203,0.6896,564.75,13.9859,36,0.0267,4096.17,7.253,15.69
2025-07-10,Project Beta,1446,1340,655,0.5224,2.92,149,29725,775,0.0261,0.6312,489.2,16.4575,16,0.0111,1511.79,3.09,30.57
2025-07-11,Project Beta,1144,1048,616,0.4816,2.04,139,30754,681,0.0221,0.5054,344.2,11.192,34,0.0297,2422.05,7.037,10.12
2025-07-12,Project Beta,1016,845,506,0.4313,3.66,191,47003,668,0.0142,0.667,445.59,9.48,42,0.0413,3913.84,8.784,10.61
2025-07-13,Project Beta,1021,876,485,0.3584,2.97,155,37108,489,0.0132,0.7191,351.66,9.4767,32,0.0313,2250.23,6.399,10.99
2025-07-14,Project Beta,1219,1071,607,0.3672,3.6,101,54324,714,0.0131,0.6662,475.67,8.7562,26,0.0213,2654.42,5.58,18.3
2025-07-15,Project Beta,1418,1235,844,0.4669,3.26,217,30095,696,0.0231,0.3233,225.03,7.4773,59,0.0416,4388.92,19.504,3.81
2025-07-16,Project Beta,1654,1335,887,0.6619,2.17,201,43717,652,0.0149,0.526,342.94,7.8445,50,0.0302,5137.01,14.979,6.86
2025-07-17,Project Beta,1192,1039,713,0.3631,3.68,124,50438,560,0.0111,0.6977,390.73,7.7467,24,0.0201,2229.47,5.706,16.28
2025-07-18,Project Beta,1149,1059,731,0.6262,2.98,113,35003,618,0.0177,0.5749,355.28,10.15,34,0.0296,2669.31,7.513,10.45
2025-07-19,Project Beta,1079,970,422,0.671,1.87,185,24404,380,0.0156,0.6934,263.51,10.7978,20,0.0185,1814.22,6.885,13.18
2025-07-20,Project Beta,881,822,500,0.2878,2.16,106,22761,435,0.0191,0.7654,332.96,14.6285,29,0.0329,3158.69,9.487,11.48
2025-07-21,Project Beta,1042,955,521,0.3934,2.64,138,19070,427,0.0224,0.2879,122.95,6.4473,42,0.0403,4345.93,35.347,2.93
2025-07-22,Project Beta,1304,1213,649,0.4458,2.91,216,20645,629,0.0305,0.651,409.46,19.8334,43,0.033,3450.02,8.426,9.52
2025-07-23,Project Beta,1462,1180,616,0.3529,2.41,198,41407,939,0.0227,0.5685,533.78,12.8911,14,0.0096,1129.94,2.117,38.13
2025-07-24,Project Beta,1551,1403,744,0.3894,2.66,200,43311,1009,0.0233,0.6006,605.99,13.9916,38,0.0245,3538.88,5.84,15.95
2025-07-25,Project Beta,1044,958,481,0.5788,2.94,174,25221,442,0.0175,0.7468,330.11,13.0887,23,0.022,1986.25,6.017,14.35
2025-07-26,Project Beta,923,854,359,0.4243,2.75,222,40123,684,0.017,0.7367,503.91,12.5591,31,0.0336,3500.46,6.947,16.26
2025-07-27,Project Beta,1063,883,467,0.5146,2.62,164,26251,533,0.0203,0.4136,220.43,8.397,31,0.0292,2657.46,12.056,7.11
2025-07-28,Project Beta,1064,892,492,0.4576,3.43,178,26729,640,0.0239,0.5902,377.75,14.1326,26,0.0244,2589.07,6.854,14.53
2025-07-29,Project Beta,1373,1292,538,0.4708,1.45,165,26116,683,0.0262,0.812,554.58,21.2353,44,0.032,4108.43,7.408,12.6
2025-07-30,Project Beta,1240,1105,757,0.3745,2.88,125,30745,617,0.0201,0.7961,491.21,15.9769,37,0.0298,3021.22,6.151,13.28
2025-07-31,Project Beta,1029,964,474,0.513,4.4,68,29693,490,0.0165,0.641,314.07,10.5772,50,0.0486,4285.79,13.646,6.28
2025-08-01,Project Beta,1149,968,625,0.5773,1.99,146,34754,641,0.0184,0.3634,232.95,6.7028,38,0.0331,4003.68,17.187,6.13
2025-08-02,Project Beta,841,733,384,0.6252,2.78,191,24131,509,0.0211,0.8956,455.87,18.8915,23,0.0273,2365.32,5.189,19.82
2025-08-03,Project Beta,913,812,404,0.5046,2.77,241,40080,448,0.0112,0.5349,239.62,5.9785,15,0.0164,1291.57,5.39,15.97
2025-08-04,Project Beta,1323,1120,556,0.5646,3.99,113,23817,537,0.0225,0.566,303.97,12.7627,49,0.037,4744.13,15.607,6.2
2025-08-05,Project Beta,1460,1355,670,0.2713,5.12,200,41202,763,0.0185,0.5704,435.18,10.5621,28,0.0192,2732.24,6.278,15.54
2025-08-06,Project Beta,1329,1112,668,0.4362,2.85,239,33970,691,0.0203,0.8134,562.05,16.5455,44,0.0331,4536.09,8.071,12.77
2025-08-07,Project Beta,1239,1058,518,0.5646,3.99,212,31937,694,0.0217,0.593,411.56,12.8866,37,0.0299,3552.62,8.632,11.12
2025-08-08,Project Beta,1164,1024,452,0.2895,1.92,202,28533,695,0.0244,0.6237,433.47,15.1919,11,0.0095,1023.73,2.362,39.41
2025-08-09,Project Beta,975,817,541,0.4724,3.49,157,16681,390,0.0234,0.6188,241.33,14.4674,27,0.0277,2760.13,11.437,8.94
2025-08-10,Project Beta,1233,1014,548,0.31,4.21,138,67350,861,0.0128,0.6469,557.01,8.2704,50,0.0406,4819.11,8.652,11.14
2025-08-11,Project Beta,1157,1049,536,0.3093,1.91,181,55206,861,0.0156,0.398,342.64,6.2066,37,0.032,2930.11,8.552,9.26
2025-08-12,Project Beta,1183,1099,708,0.4692,3.0,148,17156,614,0.0358,0.5721,351.25,20.4739,40,0.0338,3563.16,10.144,8.78
2025-08-13,Project Beta,1222,1075,562,0.3851,2.82,116,59441,731,0.0123,0.6955,508.38,8.5527,36,0.0295,3670.03,7.219,14.12
2025-08-14,Project Beta,1439,1357,866,0.3806,3.03,152,77540,793,0.0102,0.6656,527.81,6.8069,50,0.0347,4725.56,8.953,10.56
2025-08-15,Project Beta,1154,986,612,0.4665,2.94,82,28183,604,0.0214,0.7652,462.16,16.3985,32,0.0277,2683.37,5.806,14.44
2025-08-16,Project Beta,1051,987,551,0.4687,2.84,235,34932,561,0.0161,0.6931,388.84,11.1313,34,0.0324,2547.29,6.551,11.44
2025-08-17,Project Beta,772,716,453,0.3513,2.27,194,15470,453,0.0293,0.4944,223.98,14.4783,26,0.0337,2090.74,9.334,8.61
2025-08-18,Project Beta,882,820,538,0.4076,3.14,152,27944,397,0.0142,0.6421,254.9,9.1218,24,0.0272,2328.67,9.136,10.62
2025-08-19,Project Beta,1082,975,464,0.5438,2.76,131,16668,429,0.0257,0.6066,260.25,15.6138,22,0.0203,1971.18,7.574,11.83
2025-08-20,Project Beta,1286,1211,736,0.5267,3.16,195,33806,729,0.0216,0.8116,591.68,17.5022,45,0.035,3303.38,5.583,13.15
2025-08-21,Project Beta,1291,1157,674,0.4099,2.77,122,31475,678,0.0215,0.5384,365.04,11.5978,44,0.0341,3948.64,10.817,8.3
2025-08-22,Project Beta,1029,917,575,0.315,2.61,197,21273,418,0.0196,0.7163,299.4,14.0742,40,0.0389,3372.71,11.265,7.48
2025-08-23,Project Beta,796,717,379,0.3781,3.03,228,22401,389,0.0174,0.6953,270.49,12.0749,24,0.0302,2203.88,8.148,11.27
2025-08-24,Project Beta,933,858,500,0.2843,3.29,126,19582,396,0.0202,0.5874,232.62,11.8793,34,0.0364,2632.43,11.316,6.84
2025-08-25,Project Beta,1021,951,429,0.3207,2.89,158,18477,512,0.0277,0.4337,222.04,12.0171,43,0.0421,4119.02,18.551,5.16
2025-08-26,Project Beta,1233,991,508,0.4372,2.89,188,37596,576,0.0153,0.8012,461.52,12.2758,30,0.0243,2825.36,6.122,15.38
2025-08-27,Project Beta,1298,1078,733,0.3816,2.78,170,38395,604,0.0157,0.4827,291.53,7.5929,43,0.0331,4267.34,14.638,6.78
2025-08-28,Project Beta,1065,1006,405,0.368,2.94,177,29736,572,0.0192,0.6836,391.03,13.1501,45,0.0423,4389.01,11.224,8.69
2025-08-29,Project Beta,874,795,328,0.4476,2.91,182,23155,365,0.0158,0.4296,156.8,6.7718,17,0.0195,1559.11,9.943,9.22
